Filename,Path,Size (KB)
enteroviral-rash-032.jpg,Rashes Dataset\enteroviral-rash-032.jpg,43.39
enteroviral-rash-033.jpg,Rashes Dataset\enteroviral-rash-033.jpg,36.61
enteroviral-rash-034.jpg,Rashes Dataset\enteroviral-rash-034.jpg,29.98
enteroviral-rash-035.jpg,Rashes Dataset\enteroviral-rash-035.jpg,34.7
enteroviral-rash-036.jpg,Rashes Dataset\enteroviral-rash-036.jpg,19.81
enteroviral-rash-037.jpg,Rashes Dataset\enteroviral-rash-037.jpg,26.84
enteroviral-rash-038.jpg,Rashes Dataset\enteroviral-rash-038.jpg,21.78
enteroviral-rash-039.jpg,Rashes Dataset\enteroviral-rash-039.jpg,31.31
enteroviral-rash-041.jpg,Rashes Dataset\enteroviral-rash-041.jpg,49.13
enteroviral-rash-043.jpg,Rashes Dataset\enteroviral-rash-043.jpg,21.84
ermulti1.jpg,Rashes Dataset\ermulti1.jpg,43.86
ermulti2.jpg,Rashes Dataset\ermulti2.jpg,73.24
ermulti3.jpg,Rashes Dataset\ermulti3.jpg,69.34
ermulti4.jpg,Rashes Dataset\ermulti4.jpg,39.29
ermulti5.jpg,Rashes Dataset\ermulti5.jpg,39.67
ermulti6.jpg,Rashes Dataset\ermulti6.jpg,22.38
ermulti7.jpg,Rashes Dataset\ermulti7.jpg,26.37
ermulti9.jpg,Rashes Dataset\ermulti9.jpg,30.95
erythema-infectiosum-0001.jpg,Rashes Dataset\erythema-infectiosum-0001.jpg,41.86
erythema-infectiosum-0002.jpg,Rashes Dataset\erythema-infectiosum-0002.jpg,58.69
erythema-infectiosum-0003.jpg,Rashes Dataset\erythema-infectiosum-0003.jpg,52.04
erythema-infectiosum-0004.jpg,Rashes Dataset\erythema-infectiosum-0004.jpg,37.03
erythema-infectiosum-0005.jpg,Rashes Dataset\erythema-infectiosum-0005.jpg,43.49
erythema-multiforme-034.jpg,Rashes Dataset\erythema-multiforme-034.jpg,67.28
erythema-toxicum.jpg,Rashes Dataset\erythema-toxicum.jpg,55.86
erythroderma-01.jpg,Rashes Dataset\erythroderma-01.jpg,30.88
erythroderma-02.jpg,Rashes Dataset\erythroderma-02.jpg,36.08
erythroderma-03.jpg,Rashes Dataset\erythroderma-03.jpg,38.01
erythroderma-04.jpg,Rashes Dataset\erythroderma-04.jpg,25.19
erythroderma-05.jpg,Rashes Dataset\erythroderma-05.jpg,42.86
erythroderma-06.jpg,Rashes Dataset\erythroderma-06.jpg,34.37
erythroderma-07.jpg,Rashes Dataset\erythroderma-07.jpg,47.03
erythroderma-09.jpg,Rashes Dataset\erythroderma-09.jpg,36.02
erythroderma-10.jpg,Rashes Dataset\erythroderma-10.jpg,38.0
erythroderma-11.jpg,Rashes Dataset\erythroderma-11.jpg,27.79
erythroderma-12.jpg,Rashes Dataset\erythroderma-12.jpg,37.37
erythroderma-13.jpg,Rashes Dataset\erythroderma-13.jpg,53.0
erythroderma-14.jpg,Rashes Dataset\erythroderma-14.jpg,55.36
erythroderma-15.jpg,Rashes Dataset\erythroderma-15.jpg,43.41
erythroderma-16.jpg,Rashes Dataset\erythroderma-16.jpg,75.93
erythroderma-17.jpg,Rashes Dataset\erythroderma-17.jpg,51.19
erythroderma-18.jpg,Rashes Dataset\erythroderma-18.jpg,43.97
erythroderma-19.jpg,Rashes Dataset\erythroderma-19.jpg,56.14
erythroderma-20.jpg,Rashes Dataset\erythroderma-20.jpg,76.43
erythroderma1.jpg,Rashes Dataset\erythroderma1.jpg,39.6
erythroderma2.jpg,Rashes Dataset\erythroderma2.jpg,57.33
exanth-close.jpg,Rashes Dataset\exanth-close.jpg,81.06
exanth.jpg,Rashes Dataset\exanth.jpg,33.32
exanth2.jpg,Rashes Dataset\exanth2.jpg,34.65
exanth3.jpg,Rashes Dataset\exanth3.jpg,21.91
exanth5.jpg,Rashes Dataset\exanth5.jpg,33.76
exanthem1.jpg,Rashes Dataset\exanthem1.jpg,29.75
exanthem2.jpg,Rashes Dataset\exanthem2.jpg,29.59
exanthem3.jpg,Rashes Dataset\exanthem3.jpg,38.46
figure-10-fever+rash.jpg,Rashes Dataset\figure-10-fever+rash.jpg,60.01
figure-11-fever+rash2.jpg,Rashes Dataset\figure-11-fever+rash2.jpg,47.46
figure-12-fever+rash.jpg,Rashes Dataset\figure-12-fever+rash.jpg,43.21
figure-13-fever+rash2.jpg,Rashes Dataset\figure-13-fever+rash2.jpg,37.77
figure-14-fever+rash2.jpg,Rashes Dataset\figure-14-fever+rash2.jpg,30.81
figure-15-fever+rash.jpg,Rashes Dataset\figure-15-fever+rash.jpg,48.86
figure-16-fever+rash2.jpg,Rashes Dataset\figure-16-fever+rash2.jpg,34.19
figure-17-fever+rash.jpg,Rashes Dataset\figure-17-fever+rash.jpg,34.01
figure-18-fever+rash2.jpg,Rashes Dataset\figure-18-fever+rash2.jpg,20.54
figure-19-fever+rash.jpg,Rashes Dataset\figure-19-fever+rash.jpg,36.03
figure-2-fever+rash.jpg,Rashes Dataset\figure-2-fever+rash.jpg,44.03
figure-20-fever+rash2.jpg,Rashes Dataset\figure-20-fever+rash2.jpg,39.88
figure-21-fever+rash.jpg,Rashes Dataset\figure-21-fever+rash.jpg,42.14
figure-22-fever+rash2.jpg,Rashes Dataset\figure-22-fever+rash2.jpg,35.17
figure-23-fever+rash.jpg,Rashes Dataset\figure-23-fever+rash.jpg,42.32
figure-24-blistering.jpg,Rashes Dataset\figure-24-blistering.jpg,46.23
figure-24-fever+rash2.jpg,Rashes Dataset\figure-24-fever+rash2.jpg,27.32
figure-25-fever+rash.jpg,Rashes Dataset\figure-25-fever+rash.jpg,34.17
figure-26-fever+rash2.jpg,Rashes Dataset\figure-26-fever+rash2.jpg,25.08
figure-27-fever+rash.jpg,Rashes Dataset\figure-27-fever+rash.jpg,42.37
figure-28-fever+rash2.jpg,Rashes Dataset\figure-28-fever+rash2.jpg,43.83
figure-29-fever+rash2.jpg,Rashes Dataset\figure-29-fever+rash2.jpg,67.87
figure-3-fever+rash.jpg,Rashes Dataset\figure-3-fever+rash.jpg,39.92
figure-3-fever+rash2.jpg,Rashes Dataset\figure-3-fever+rash2.jpg,23.13
figure-30-fever+rash.jpg,Rashes Dataset\figure-30-fever+rash.jpg,31.41
figure-31-fever+rash.jpg,Rashes Dataset\figure-31-fever+rash.jpg,26.38
figure-32-fever+rash2.jpg,Rashes Dataset\figure-32-fever+rash2.jpg,43.66
figure-33-fever+rash.jpg,Rashes Dataset\figure-33-fever+rash.jpg,65.83
figure-33-fever+rash2.jpg,Rashes Dataset\figure-33-fever+rash2.jpg,39.25
figure-34-fever+rash2.jpg,Rashes Dataset\figure-34-fever+rash2.jpg,32.19
figure-35-fever+rash.jpg,Rashes Dataset\figure-35-fever+rash.jpg,42.64
figure-4-fever+rash.jpg,Rashes Dataset\figure-4-fever+rash.jpg,27.3
figure-5-itch.jpg,Rashes Dataset\figure-5-itch.jpg,36.37
figure-6-fever+rash2.jpg,Rashes Dataset\figure-6-fever+rash2.jpg,40.62
figure-7-blistering.jpg,Rashes Dataset\figure-7-blistering.jpg,28.25
figure-7-fever+rash2.jpg,Rashes Dataset\figure-7-fever+rash2.jpg,39.59
figure-8-fever+rash.jpg,Rashes Dataset\figure-8-fever+rash.jpg,35.55
figure-9-fever+rash2.jpg,Rashes Dataset\figure-9-fever+rash2.jpg,28.86
flagellate2.jpg,Rashes Dataset\flagellate2.jpg,51.11
flagellate3.jpg,Rashes Dataset\flagellate3.jpg,29.03
ga1.jpg,Rashes Dataset\ga1.jpg,36.23
ga10.jpg,Rashes Dataset\ga10.jpg,30.62
ga11.jpg,Rashes Dataset\ga11.jpg,44.66
ga12.jpg,Rashes Dataset\ga12.jpg,28.11
ga2.jpg,Rashes Dataset\ga2.jpg,31.02
ga3.jpg,Rashes Dataset\ga3.jpg,31.75
ga4.jpg,Rashes Dataset\ga4.jpg,25.2
ga5.jpg,Rashes Dataset\ga5.jpg,26.82
ga6.jpg,Rashes Dataset\ga6.jpg,28.33
ga7.jpg,Rashes Dataset\ga7.jpg,18.61
ga8.jpg,Rashes Dataset\ga8.jpg,33.67
ga9.jpg,Rashes Dataset\ga9.jpg,23.48
gcs24.jpg,Rashes Dataset\gcs24.jpg,27.14
gcs3.jpg,Rashes Dataset\gcs3.jpg,39.31
gcs50.jpg,Rashes Dataset\gcs50.jpg,36.73
gen-pustular-psoriasis-07.jpg,Rashes Dataset\gen-pustular-psoriasis-07.jpg,28.11
gen-pustular-psoriasis-11.jpg,Rashes Dataset\gen-pustular-psoriasis-11.jpg,38.32
gen-pustular-psoriasis-12.jpg,Rashes Dataset\gen-pustular-psoriasis-12.jpg,32.3
gen-pustular-psoriasis-13.jpg,Rashes Dataset\gen-pustular-psoriasis-13.jpg,31.66
gen-pustular-psoriasis-14.jpg,Rashes Dataset\gen-pustular-psoriasis-14.jpg,39.03
generalised-eruptive-keratoacanthoma-0002.jpg,Rashes Dataset\generalised-eruptive-keratoacanthoma-0002.jpg,40.54
generalised-pustular-psoriasis-0005.jpg,Rashes Dataset\generalised-pustular-psoriasis-0005.jpg,42.08
genital-psoriasis-18.jpg,Rashes Dataset\genital-psoriasis-18.jpg,33.32
granuloma-annulare-045.jpg,Rashes Dataset\granuloma-annulare-045.jpg,49.58
granuloma2.jpg,Rashes Dataset\granuloma2.jpg,43.71
granulomatous-dermatitis1.jpg,Rashes Dataset\granulomatous-dermatitis1.jpg,26.46
granulomatous-dermatitis2.jpg,Rashes Dataset\granulomatous-dermatitis2.jpg,38.35
granulomatous-dermatitis3.jpg,Rashes Dataset\granulomatous-dermatitis3.jpg,48.09
hand-foot-and-mouth-disease-0014.jpg,Rashes Dataset\hand-foot-and-mouth-disease-0014.jpg,30.58
hand-psoriasis-01.jpg,Rashes Dataset\hand-psoriasis-01.jpg,60.93
herpes-simplex-labialis-43.jpg,Rashes Dataset\herpes-simplex-labialis-43.jpg,55.29
herpes-simplex-labialis-45.jpg,Rashes Dataset\herpes-simplex-labialis-45.jpg,65.82
herpes-simplex-labialis-46.jpg,Rashes Dataset\herpes-simplex-labialis-46.jpg,61.66
herpes-zoster-0001.jpg,Rashes Dataset\herpes-zoster-0001.jpg,44.59
herpes-zoster-0003.jpg,Rashes Dataset\herpes-zoster-0003.jpg,30.29
herpes-zoster-0004.jpg,Rashes Dataset\herpes-zoster-0004.jpg,52.13
hfm06.jpg,Rashes Dataset\hfm06.jpg,70.65
hfm17.jpg,Rashes Dataset\hfm17.jpg,31.64
hidradenitis1.jpg,Rashes Dataset\hidradenitis1.jpg,40.21
hidradenitis2.jpg,Rashes Dataset\hidradenitis2.jpg,38.91
hidradenitis3.jpg,Rashes Dataset\hidradenitis3.jpg,44.97
hsimpl2.jpg,Rashes Dataset\hsimpl2.jpg,53.82
hsp2.jpg,Rashes Dataset\hsp2.jpg,41.04
icd5.jpg,Rashes Dataset\icd5.jpg,51.18
ide2.jpg,Rashes Dataset\ide2.jpg,26.0
infectious-mononucleosis-00001.jpg,Rashes Dataset\infectious-mononucleosis-00001.jpg,43.77
interstitial-granulomatous-dermatitis1.jpg,Rashes Dataset\interstitial-granulomatous-dermatitis1.jpg,36.22
interstitial-granulomatous-dermatitis3.jpg,Rashes Dataset\interstitial-granulomatous-dermatitis3.jpg,71.08
itchy-skin-13.jpg,Rashes Dataset\itchy-skin-13.jpg,31.68
lupus-neon.jpg,Rashes Dataset\lupus-neon.jpg,39.77
lupus-neon3.jpg,Rashes Dataset\lupus-neon3.jpg,48.4
measles08.jpg,Rashes Dataset\measles08.jpg,32.54
morbilliform1.jpg,Rashes Dataset\morbilliform1.jpg,40.08
nail-psoriasis-03.jpg,Rashes Dataset\nail-psoriasis-03.jpg,53.11
parvo1.jpg,Rashes Dataset\parvo1.jpg,44.51
plant-dermatitis-00008.jpg,Rashes Dataset\plant-dermatitis-00008.jpg,37.38
plant-dermatitis-00012.jpg,Rashes Dataset\plant-dermatitis-00012.jpg,46.96
plant-dermatitis-00014.jpg,Rashes Dataset\plant-dermatitis-00014.jpg,44.17
plant-dermatitis-00020.jpg,Rashes Dataset\plant-dermatitis-00020.jpg,21.08
plant-dermatitis-00021.jpg,Rashes Dataset\plant-dermatitis-00021.jpg,28.96
psoriatic-plaque-02.jpg,Rashes Dataset\psoriatic-plaque-02.jpg,101.72
rubella1.jpg,Rashes Dataset\rubella1.jpg,20.55
rubella2.jpg,Rashes Dataset\rubella2.jpg,20.68
rubella3.jpg,Rashes Dataset\rubella3.jpg,23.49
scabies-015.jpg,Rashes Dataset\scabies-015.jpg,48.71
scabies-070.jpg,Rashes Dataset\scabies-070.jpg,30.16
scabies13.jpg,Rashes Dataset\scabies13.jpg,28.0
scombroid1.jpg,Rashes Dataset\scombroid1.jpg,40.24
scombroid2.jpg,Rashes Dataset\scombroid2.jpg,27.43
shaving-3.jpg,Rashes Dataset\shaving-3.jpg,29.04
sle-03.jpg,Rashes Dataset\sle-03.jpg,30.69
sle-10.jpg,Rashes Dataset\sle-10.jpg,43.55
syphilis-60.jpg,Rashes Dataset\syphilis-60.jpg,39.4
syphilis-61.jpg,Rashes Dataset\syphilis-61.jpg,25.57
syphilis-62.jpg,Rashes Dataset\syphilis-62.jpg,26.18
syphilis-63.jpg,Rashes Dataset\syphilis-63.jpg,61.41
syphilis-64.jpg,Rashes Dataset\syphilis-64.jpg,63.21
syphilis-65.jpg,Rashes Dataset\syphilis-65.jpg,36.95
t-cruris2.jpg,Rashes Dataset\t-cruris2.jpg,32.98
tinea-cruris-0001.jpg,Rashes Dataset\tinea-cruris-0001.jpg,44.73
tineacrur2.jpg,Rashes Dataset\tineacrur2.jpg,74.29
urticaria-00006.jpg,Rashes Dataset\urticaria-00006.jpg,42.11
urticaria-00007.jpg,Rashes Dataset\urticaria-00007.jpg,44.0
urticaria-00008.jpg,Rashes Dataset\urticaria-00008.jpg,44.23
