Filename,Path,Size (KB)
vitiligo-0022.jpg,Vitiligo Dataset\vitiligo-0022.jpg,40.73
vitiligo-0023.jpg,Vitiligo Dataset\vitiligo-0023.jpg,41.59
vitiligo-0024.jpg,Vitiligo Dataset\vitiligo-0024.jpg,22.63
vitiligo-0025.jpg,Vitiligo Dataset\vitiligo-0025.jpg,43.39
vitiligo-0026.jpg,Vitiligo Dataset\vitiligo-0026.jpg,45.64
vitiligo-0027.jpg,Vitiligo Dataset\vitiligo-0027.jpg,30.29
vitiligo-0028.jpg,Vitiligo Dataset\vitiligo-0028.jpg,39.31
vitiligo-0029.jpg,Vitiligo Dataset\vitiligo-0029.jpg,30.99
vitiligo-0030.jpg,Vitiligo Dataset\vitiligo-0030.jpg,42.15
vitiligo-0031.jpg,Vitiligo Dataset\vitiligo-0031.jpg,38.09
vitiligo-0032.jpg,Vitiligo Dataset\vitiligo-0032.jpg,41.55
vitiligo-0033.jpg,Vitiligo Dataset\vitiligo-0033.jpg,25.09
vitiligo-0034.jpg,Vitiligo Dataset\vitiligo-0034.jpg,42.96
vitiligo-0035.jpg,Vitiligo Dataset\vitiligo-0035.jpg,27.45
vitiligo-0036.jpg,Vitiligo Dataset\vitiligo-0036.jpg,29.47
vitiligo-0037.jpg,Vitiligo Dataset\vitiligo-0037.jpg,28.81
vitiligo-0038.jpg,Vitiligo Dataset\vitiligo-0038.jpg,43.83
vitiligo-0039.jpg,Vitiligo Dataset\vitiligo-0039.jpg,58.87
vitiligo-02.jpg,Vitiligo Dataset\vitiligo-02.jpg,20.77
vitiligo-03.jpg,Vitiligo Dataset\vitiligo-03.jpg,19.96
vitiligo-07.jpg,Vitiligo Dataset\vitiligo-07.jpg,42.06
vitiligo-09.jpg,Vitiligo Dataset\vitiligo-09.jpg,26.36
vitiligo-1.png,Vitiligo Dataset\vitiligo-1.png,415.46
vitiligo-10.jpg,Vitiligo Dataset\vitiligo-10.jpg,43.75
vitiligo-13.jpg,Vitiligo Dataset\vitiligo-13.jpg,26.21
vitiligo-14.jpg,Vitiligo Dataset\vitiligo-14.jpg,28.96
vitiligo-15.jpg,Vitiligo Dataset\vitiligo-15.jpg,22.97
vitiligo-17.jpg,Vitiligo Dataset\vitiligo-17.jpg,26.09
vitiligo-18.jpg,Vitiligo Dataset\vitiligo-18.jpg,24.41
vitiligo-19.jpg,Vitiligo Dataset\vitiligo-19.jpg,28.91
Vitiligo-2.jpg,Vitiligo Dataset\Vitiligo-2.jpg,31.07
vitiligo-20.jpg,Vitiligo Dataset\vitiligo-20.jpg,44.59
vitiligo-21.jpg,Vitiligo Dataset\vitiligo-21.jpg,45.64
vitiligo-22.jpg,Vitiligo Dataset\vitiligo-22.jpg,26.15
vitiligo-24.jpg,Vitiligo Dataset\vitiligo-24.jpg,34.62
vitiligo-26.jpg,Vitiligo Dataset\vitiligo-26.jpg,30.48
vitiligo-27.jpg,Vitiligo Dataset\vitiligo-27.jpg,27.95
vitiligo-28.jpg,Vitiligo Dataset\vitiligo-28.jpg,29.75
vitiligo-29.jpg,Vitiligo Dataset\vitiligo-29.jpg,32.96
vitiligo-30.jpg,Vitiligo Dataset\vitiligo-30.jpg,40.12
vitiligo-31.jpg,Vitiligo Dataset\vitiligo-31.jpg,24.22
vitiligo-32.jpg,Vitiligo Dataset\vitiligo-32.jpg,21.66
vitiligo-33.jpg,Vitiligo Dataset\vitiligo-33.jpg,29.82
vitiligo-34.jpg,Vitiligo Dataset\vitiligo-34.jpg,69.84
vitiligo-35.jpg,Vitiligo Dataset\vitiligo-35.jpg,35.5
vitiligo-36.jpg,Vitiligo Dataset\vitiligo-36.jpg,29.78
vitiligo-37.jpg,Vitiligo Dataset\vitiligo-37.jpg,31.62
vitiligo-38.jpg,Vitiligo Dataset\vitiligo-38.jpg,23.42
vitiligo-40.jpg,Vitiligo Dataset\vitiligo-40.jpg,23.25
vitiligo-41.jpg,Vitiligo Dataset\vitiligo-41.jpg,29.06
vitiligo-42.jpg,Vitiligo Dataset\vitiligo-42.jpg,27.62
vitiligo-44.jpg,Vitiligo Dataset\vitiligo-44.jpg,28.12
vitiligo-45.jpg,Vitiligo Dataset\vitiligo-45.jpg,50.23
vitiligo-46.jpg,Vitiligo Dataset\vitiligo-46.jpg,17.16
vitiligo-47.jpg,Vitiligo Dataset\vitiligo-47.jpg,24.26
vitiligo-50.jpg,Vitiligo Dataset\vitiligo-50.jpg,25.0
vitiligo-51.jpg,Vitiligo Dataset\vitiligo-51.jpg,45.51
vitiligo-52.jpg,Vitiligo Dataset\vitiligo-52.jpg,32.26
vitiligo-53.jpg,Vitiligo Dataset\vitiligo-53.jpg,31.54
vitiligo-54.jpg,Vitiligo Dataset\vitiligo-54.jpg,50.87
vitiligo-55.jpg,Vitiligo Dataset\vitiligo-55.jpg,40.09
vitiligo-56.jpg,Vitiligo Dataset\vitiligo-56.jpg,20.01
vitiligo-57.jpg,Vitiligo Dataset\vitiligo-57.jpg,41.77
vitiligo-58.jpg,Vitiligo Dataset\vitiligo-58.jpg,25.59
vitiligo-60.jpg,Vitiligo Dataset\vitiligo-60.jpg,29.72
vitiligo-61.jpg,Vitiligo Dataset\vitiligo-61.jpg,34.05
vitiligo-62.jpg,Vitiligo Dataset\vitiligo-62.jpg,25.27
vitiligo-63.jpg,Vitiligo Dataset\vitiligo-63.jpg,35.48
vitiligo-64.jpg,Vitiligo Dataset\vitiligo-64.jpg,25.93
vitiligo-65.jpg,Vitiligo Dataset\vitiligo-65.jpg,28.58
vitiligo-66.jpg,Vitiligo Dataset\vitiligo-66.jpg,27.82
Vitiligo-causes-symptoms-and-treatment-insights-2.jpg,Vitiligo Dataset\Vitiligo-causes-symptoms-and-treatment-insights-2.jpg,32.75
vitiligo-disease.jpeg,Vitiligo Dataset\vitiligo-disease.jpeg,53.08
vitiligo-inline-ff7d37.jpg,Vitiligo Dataset\vitiligo-inline-ff7d37.jpg,119.0
vitiligo-overview-segmental.png,Vitiligo Dataset\vitiligo-overview-segmental.png,200.69
Vitiligo-skin-race-1296x728-slide1.jpg,Vitiligo Dataset\Vitiligo-skin-race-1296x728-slide1.jpg,63.37
vitiligo-symptoms.jpg,Vitiligo Dataset\vitiligo-symptoms.jpg,86.65
Vitiligo-website-1024x1024.png,Vitiligo Dataset\Vitiligo-website-1024x1024.png,1152.09
vitiligo-young-girl-1200-628-facebook.jpg,Vitiligo Dataset\vitiligo-young-girl-1200-628-facebook.jpg,83.93
Vitiligo.jpeg,Vitiligo Dataset\Vitiligo.jpeg,34.08
Vitiligo.jpg,Vitiligo Dataset\Vitiligo.jpg,44.02
vitiligo1.jpg,Vitiligo Dataset\vitiligo1.jpg,38.43
vitiligo1940__FocusFillWzEyMDAsNjMwLCJ5Iiw4N10.jpg,Vitiligo Dataset\vitiligo1940__FocusFillWzEyMDAsNjMwLCJ5Iiw4N10.jpg,215.84
vitiligo2.jpg,Vitiligo Dataset\vitiligo2.jpg,48.45
vitiligo3.jpg,Vitiligo Dataset\vitiligo3.jpg,50.12
vitiligo4.jpg,Vitiligo Dataset\vitiligo4.jpg,33.37
vitiligo5.jpg,Vitiligo Dataset\vitiligo5.jpg,93.89
vitiligo_1080x.png,Vitiligo Dataset\vitiligo_1080x.png,943.46
vitiligo_1280.jpg,Vitiligo Dataset\vitiligo_1280.jpg,63.27
vitiligo_3.jpg,Vitiligo Dataset\vitiligo_3.jpg,474.98
white-patches.jpg,Vitiligo Dataset\white-patches.jpg,61.63
young-Brazilian-woman-with-Vitiligo-on-face-and-lips_1024x1024.jpg,Vitiligo Dataset\young-Brazilian-woman-with-Vitiligo-on-face-and-lips_1024x1024.jpg,41.57
